0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-0.63,-0.75,0.12,-0.25,-0.5,0,0.25,0.25,-0.5,-2.13,-0.5,0.5,-0.25,-1.63,-0.5,-1.5,-2,-0.88,-2.5,-1.75,-0.5,0,0,0.37,0.88,1.25,0.12,1.12,1.88,0.5,0.88,-10.75,-10,-8.25,-21,-3.25,1.074663062
-0.63,-0.75,0.25,-0.12,-0.5,0,-0.12,0.25,-0.5,-2.25,-0.75,0.5,1.63,-1.63,-0.63,-1.12,-2,-0.63,-2.25,-1.75,-0.5,-0.25,-0.12,0.37,1.12,1.25,0.25,1.37,1.88,0.37,1,-10.75,-10,-24.25,-14.25,27.37,1.04964991
-0.75,-0.75,0.12,-0.25,-0.5,0,0.25,0.12,-0.5,-2,-0.75,0.37,0.37,-1.75,-0.63,-4.88,-1.88,-1,-2.25,-1.63,-0.5,0.37,-0.12,0,1.25,1.12,0.25,1.5,1.63,0.12,1,-10.13,1.12,-32,-5.63,20.5,1.026929478
-0.63,-0.75,0.12,-0.25,-0.5,-0.12,0.25,0.12,-0.63,-2.13,-0.37,0.63,0.37,-1.63,-0.63,-9.13,-2.25,-1.12,-2.13,-1.88,-0.5,0,-0.25,-0.25,1.25,1.12,1,1.12,1.37,0.37,1.12,-9.25,4.25,-15.38,13.5,7,1.005871244
-0.63,-0.63,0.25,-0.37,-0.63,0,0.25,0.25,-0.5,-2,-0.5,0.63,1,-2,-0.25,-3.88,-2.25,-0.75,-2.13,-1.75,-0.12,-0.12,-0.75,0,1.12,1,0.88,1,1.12,0.5,1,-9.88,-16,-4.75,30.5,9.38,0.987694559
-0.63,-0.63,0.12,-0.25,-0.63,-0.12,0.25,0.12,-0.37,-2,-0.25,0,1.12,-1.88,-0.37,-4.63,-2.5,-0.75,-2.13,-1.88,0.12,0,-0.75,0.25,1.12,1.12,0.75,0.88,1,0.63,1.12,-4.63,-3.88,-4.38,7.38,-7.13,0.971840906
-0.63,-0.75,0.25,-0.37,-0.75,0,0.12,0.12,-0.25,-2.13,-0.12,0.37,1,-1.63,-0.37,7,-2.38,-0.63,-2.38,-1.88,0,-0.37,-0.88,0.37,1.12,1.63,0.75,0.5,1,0.5,1.12,-13,-13.75,27.87,10.75,-10.5,0.955970215
-0.63,-1.12,0.25,-0.37,-0.75,0,0.12,0.25,-0.37,-2.13,-0.25,0.5,0.88,-1.37,-0.5,10.63,-2.38,-0.63,-2.25,-1.25,-0.25,-0.88,-0.5,0.37,1.12,1.88,0.37,0.25,1.37,0.5,1,-20.5,-4.13,30.62,1,-9,0.937242642
-0.75,-0.88,0.12,-0.37,-0.63,0,0.12,0.25,-0.37,-2.13,-0.63,0.37,0.12,-1.5,-0.5,2.88,-2.25,-0.63,-2.38,-1.37,-0.37,-1.12,-0.37,0.37,1.5,1.75,0,0.37,1.5,0.5,1.12,-4.63,0.88,6.38,-9.38,0.63,0.912525424
-0.63,-0.88,0.12,-0.37,-0.63,-0.25,0.12,0.37,-0.5,-2.13,-0.63,0.25,-1.12,-1.5,-0.88,0.12,-2.13,-0.88,-1.88,-1.5,-0.5,-0.63,-0.25,0.12,1.75,1.5,0,0.63,1.5,0.5,1.25,-9.25,27,8.13,-14.63,-10.63,0.880300632
