0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-1.75,-1.12,-0.12,-1.37,-1.12,-0.25,-0.63,-0.5,0,-1.37,0,0.25,1.25,-1,-0.12,0.25,-0.88,0,-1,-0.25,0.25,0,-0.5,0.25,0.37,1.25,0.37,0,0.37,0.5,-0.12,-26.87,-9.13,43,5.5,-10.5,1.083915204
-1.75,-1.63,0,-1.37,-1,-0.25,-0.75,-0.63,0.12,-1.25,0.25,0.37,0.88,-1,0,1.25,-0.88,-0.12,-0.75,-0.12,0.37,0,-0.75,0.25,0.37,1,0.37,-0.37,0.37,0.25,-0.25,-25.62,-4,24.87,4.63,-9.63,1.059677194
-1.75,-1.25,-0.12,-1.37,-1.12,-0.25,-0.75,-0.5,0,-1.12,0,0.37,0.75,-0.63,-0.12,2.38,-0.88,-0.12,-1.12,-0.12,0.25,-0.12,-0.5,0.12,1,1,-0.12,-0.12,0.37,0.37,-0.12,-19.5,13.13,7.13,-10.5,-10.38,1.037037713
-1.75,-1.12,-0.12,-1.37,-1.12,-0.25,-0.63,-0.63,0,-1.12,0.25,0.25,0.63,-1.12,-0.37,-1.5,-0.88,0,-0.5,-0.37,-0.12,0.37,-0.37,0,1,0.63,-0.37,0.12,0.25,0.25,0.12,-4,29.75,-0.63,-0.12,-0.12,1.016282419
-1.75,-1,-0.12,-1.37,-1.12,-0.37,-0.63,-0.37,-0.37,-1.25,0.37,0.25,1.12,-1,-0.5,0,-0.88,-0.25,-0.37,-0.5,-0.37,0.37,-0.5,0,0.88,0.25,-0.12,0.12,0.12,0.37,-0.12,12.63,2.5,-10.88,-9.5,4,0.998564366
-1.63,-0.75,-0.12,-1.37,-1.12,-0.25,-0.5,-0.63,-0.25,-1.25,0.25,0.12,1.25,-1.25,-0.63,0.25,-1,0,-0.5,-0.75,-0.12,0.75,-0.5,0.25,0.63,0.12,0.12,0.25,0.37,0.63,0,27,4.88,-15.63,-4.88,-22.75,0.983097653
-1.75,-0.5,-0.12,-1.37,-1.12,0,-0.63,-0.88,-0.12,-1.12,0.25,0.12,2.13,-1.37,-0.37,0.25,-1,0.25,-0.75,-0.88,0.12,0.37,-0.5,0.75,0.5,-0.12,0.12,0.25,0.25,0.5,-0.12,5.88,-5.38,0.88,-4.5,-15.88,0.96702074
-1.88,-0.63,-0.12,-1.37,-1.12,-0.25,-0.63,-0.75,0,-1.12,0,0.25,2.38,-1.25,-0.12,-0.25,-0.88,0.25,-1.12,-0.88,0.12,0.25,-0.5,1,0.25,0.25,0.37,0.12,0.63,0.63,-0.12,5.88,-10.63,0.12,-19.12,-9,0.946917036
-1.75,-1.12,-0.12,-1.37,-1,-0.12,-0.63,-0.75,-0.25,-1.12,-0.12,0.37,1.25,-1.12,-0.25,-0.25,-0.63,-0.12,-1.12,-0.5,0.12,0.37,0.25,0.5,-0.12,0.5,0.25,0.25,0.75,0.37,-0.37,-0.25,0,-15,-26.12,-4.25,0.920213402
-1.88,-1.25,-0.12,-1.25,-1,-0.25,-0.88,-0.63,-0.25,-1.25,-0.25,0.63,2.38,-0.88,-0.25,-0.12,-0.63,-0.25,-1.12,-0.5,0.12,0.12,0,0.25,0.12,0.63,0.12,0.63,0.88,0.12,-0.25,-10.5,-9.75,-11.38,-16.12,7.88,0.886016027
