0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-0.25,-0.88,0.5,0,-0.75,0.12,0.63,0.5,-0.5,-2.25,0,0,0.88,-1.88,-0.37,7.13,-2.5,-1,-2.38,-1.75,-0.12,-0.88,-0.5,0.5,1.12,1.25,0.88,0.63,1.5,0.63,1.5,1,-15.5,-4.75,4.38,9.13,1.088080429
-0.37,-0.25,0.5,0,-0.75,0.12,0.75,0.5,-0.5,-2.13,-0.5,0,1.37,-1.88,-0.25,-1.88,-2.75,-1.12,-2.38,-1.63,0,-0.5,-0.63,0.12,1.12,1.37,0.88,1.12,1.75,0.63,1.5,-10.25,-12.88,-4.25,7.13,4,1.062101251
-0.25,-0.37,0.63,0.25,-0.75,0.12,0.75,0.5,-0.63,-2.25,-0.37,0.5,1.25,-1.75,-0.37,-4,-2.75,-1.12,-2.25,-1.63,-0.25,-0.37,-0.5,0.37,1.12,1.25,1,0.88,1.5,0.75,1.5,-4.63,-19.62,-9,27.12,4,1.036871533
-0.25,-0.37,0.5,0.25,-0.75,0.12,0.75,0.37,-0.5,-2.25,-0.25,0,1.25,-2,-0.5,7,-2.5,-1.12,-2.38,-1.75,-0.12,-0.63,-0.5,0.37,1,1.37,0.75,0.63,1.63,0.63,1.5,0,-4.5,8.25,10.25,-4.63,1.014910821
-0.25,-1,0.5,-0.25,-0.75,0.12,0.75,0.63,-0.5,-2.38,0,0.12,1.12,-1.88,-0.5,11.25,-2.38,-1.12,-2.5,-1.12,-0.25,-1,-0.37,0.63,1.12,2,0.75,0.37,1.88,0.75,1.5,-27.25,-15.5,37.25,0,-9.88,0.997049901
-0.25,-0.75,0.63,-0.12,-0.63,0.12,0.75,0.88,-0.5,-2.38,-0.75,0.25,0.75,-1.25,-0.63,4.75,-2.25,-1.12,-2.38,-1.25,-0.5,-1.12,-0.25,0.5,1.25,1.75,0.25,0.5,2.13,0.75,1.37,-20.75,2.38,6,-5.88,-9.25,0.982466388
-0.25,-0.63,0.37,-0.12,-0.63,-0.12,0.63,0.63,-0.63,-2.38,-0.63,0.12,-1.37,-1.63,-0.75,-0.5,-2.25,-1.25,-2.13,-1.12,-0.75,-0.88,0,0.37,1.75,1.5,0,0.75,1.88,0.63,1.63,-19.37,28.12,4.63,-10.13,-4.88,0.968991605
-0.12,-0.25,0.37,0,-0.37,0.12,1.12,0.5,-0.75,-2.25,-0.5,0.25,0.5,-1.88,-1,0.12,-2.38,-1.12,-1.88,-1.37,-1.12,-1,-0.25,0.37,1.63,1.63,-0.12,0.75,2,0.37,1.63,0.63,5.25,-1,-9.25,0.88,0.953370825
-0.25,0,0.5,0,-0.75,0.12,0.75,0.5,-0.63,-2.25,-0.63,0.12,0.12,-1.75,-0.75,-1,-2.38,-1.12,-2,-1.75,-1.12,-0.75,-0.12,0.5,1.37,1,0.25,0.88,2,0.88,1.5,7.13,4.75,-16.87,-3.88,0.12,0.931890317
-0.37,0.37,0.37,0,-0.75,0.37,0.88,0.5,-0.75,-2.25,-0.63,-0.37,2.25,-1.88,-0.63,-0.25,-2.38,-0.63,-2,-1.88,-0.63,-0.63,-0.12,1.12,1.25,0.63,0.37,0.75,2,1.25,1.63,5.88,-2.13,-13.75,0.63,-20.5,0.902329336
-0.37,0.12,0.5,-0.12,-0.75,0.25,0.75,0.25,-0.63,-2.25,-0.63,-0.12,2.75,-1.88,-0.63,0,-2.38,-0.63,-2.25,-1.88,-0.63,-0.63,-0.37,0.88,0.88,1,0.37,0.75,2.13,0.88,1.37,6.63,-10.75,-15.13,-12.5,-14.88,0.865416377
