0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,0.12,0.37,0.5,-0.25,0.5,1.12,0.63,-0.63,-2.25,-1.12,-0.12,1.5,-1.88,-0.63,0.37,-2.75,-1.12,-2.63,-2.63,-0.88,-0.88,-0.37,0.37,1.5,1.12,0,0.88,1.63,0.5,1.5,12.5,2.75,-10,0.88,5.75,1.09982387
0,0.12,0.25,0.5,-0.12,0.37,1.12,0.63,-0.63,-2.38,-1.12,0.12,0.5,-2,-1,0,-2.75,-1.12,-2.63,-2.5,-0.88,-0.75,0,0.12,1.75,1.5,-0.25,1,1.63,0.25,1.63,-4.5,30.75,3.75,-10,-0.12,1.085190748
0,-0.37,0.37,0.37,-0.25,0.37,1.25,0.75,-0.63,-2.38,-1.12,0.12,0.88,-1.5,-0.88,-0.5,-2.63,-1.25,-2.5,-2.5,-1,-1.25,0,0.25,1.5,1.37,-0.12,0.88,1.75,0.37,1.63,-1.63,6.13,-10.75,-9.63,5.13,1.074177448
-0.12,0.12,0.37,0.37,-0.25,0.37,1,0.5,-0.5,-2.38,-1,0.25,1.63,-1.88,-0.75,0.25,-2.75,-1.12,-2.75,-2.75,-0.75,-0.75,-0.25,0.25,1.63,1,0.12,0.88,1.5,0.75,1.63,16.87,3.75,-15,0,-8.5,1.068064971
0,0.25,0.37,0.37,0,0.5,1.25,0.37,-0.5,-2.25,-1.12,-0.12,1.75,-1.88,-0.5,0.12,-2.75,-0.75,-2.75,-2.88,-0.5,-1.12,-0.37,1,1.37,0.75,0.37,0.88,1.5,0.75,1.63,19.75,-5.5,-14.75,-4.63,-11,1.06676225
-0.12,0,0.37,0.25,-0.25,0.5,1.25,0.5,-0.5,-2.13,-1.25,0.12,2.88,-1.88,-0.5,0,-2.88,-0.63,-2.88,-2.75,-0.37,-1.12,-0.12,0.88,1,1.25,0.37,0.75,1.88,0.75,1.37,9.88,-10.38,-15.25,-6.88,-14.38,1.068704442
-0.12,-0.63,0.5,0.37,0,0.37,1,0.5,-0.5,-2.25,-1.37,0.37,1.88,-1.63,-0.37,-0.25,-2.5,-0.88,-3.25,-2.63,-0.63,-0.88,0.37,0.75,0.63,1.25,0.5,0.63,1.88,0.63,1.37,-4.5,-9.88,0,-30.12,-5.25,1.071059954
-0.12,-0.5,0.37,0.37,0,0.37,0.88,0.63,-0.5,-2.38,-1.5,0.37,2.75,-1.5,-0.63,-0.63,-2.5,-0.88,-2.88,-2.38,-0.63,-1,0.12,0.25,0.88,1.37,0.37,0.88,2,0.25,1.37,-10.75,-9.5,-2.38,-15.25,7.75,1.069822381
-0.12,-0.5,0.37,0.5,0,0.12,1,0.75,-0.5,-2.25,-1.12,0.37,0.37,-1.75,-0.63,-5.63,-2.38,-1.12,-2.88,-2.5,-0.63,-0.37,0.12,0.12,1.12,1.37,0.37,1.37,1.88,0.12,1.5,-10.63,-5.38,-41.25,-4.63,30.25,1.060896898
-0.12,-0.37,0.37,0.37,0,0.12,1,0.75,-0.5,-2,-0.88,0.25,0.5,-1.5,-0.63,-4.75,-2.63,-1.37,-2.88,-2.5,-0.63,-0.37,0.12,-0.12,1.25,1.25,0.37,1.12,1.63,0.12,1.5,-10.25,4.63,-16.5,3.13,7,1.040998062
-0.12,-0.37,0.37,0.63,0,0.37,1.12,0.63,-0.5,-2.13,-0.88,0.63,1,-2,-0.37,-3.88,-2.88,-1.25,-2.75,-2.5,-0.25,-0.5,-0.37,0,1.37,1.37,0.88,1.12,1.37,0.37,1.37,-10.38,-12.63,-4.5,27.5,0.12,1.009395638
-0.12,-0.37,0.5,0.37,-0.12,0.37,1,0.63,-0.37,-2.13,-1,-0.12,1,-1.75,-0.25,1.63,-2.88,-1,-2.88,-2.63,-0.12,-0.63,-0.5,0.37,1.25,1.25,0.88,0.75,1.12,0.37,1.5,-4.5,-8.88,1.12,5.63,-0.12,0.96885874
-0.12,-0.5,0.37,0.37,-0.12,0.37,0.88,0.5,-0.5,-2.25,-0.5,0,1,-1.37,-0.5,6.13,-2.88,-1,-2.88,-2.38,-0.12,-1.12,-0.63,0.37,1.12,1.88,0.75,0.5,1.75,0.37,1.37,-18.37,-4.25,14.13,5.38,-10.25,0.924076444
-0.12,-0.75,0.37,0.37,0,0.37,1,0.63,-0.37,-2.38,-1,0.25,1.37,-1.37,-0.25,4.25,-2.63,-1.12,-2.88,-2,-0.5,-1.25,-0.12,0.5,1.12,1.75,0.5,0.37,1.63,0.37,1.5,-18.75,-4.13,8.25,-5.13,-10,0.879482321
-0.12,-0.5,0.37,0.37,-0.25,0.37,1,0.88,-0.37,-2.25,-1.25,0.12,-1.5,-1.75,-0.63,1.5,-2.75,-1.12,-2.75,-2.25,-0.75,-1.12,-0.25,0.5,1.63,1.5,0,0.75,1.88,0.37,1.63,-9.38,12.38,6.88,-11,-9.5,0.838440043
-0.12,-0.25,0.37,0.37,0,0.37,1.12,0.75,-0.63,-2.25,-1.25,0.12,0.75,-1.75,-0.63,-1.25,-2.75,-1.25,-2.38,-2.38,-0.88,-0.88,-0.25,0.37,1.75,1.5,-0.25,0.75,1.75,0.37,1.63,-4,10.63,-5.13,0.37,1,0.803071718
0,-0.12,0.37,0.5,-0.12,0.37,1.12,0.75,-0.75,-2.38,-1.37,-0.12,1.37,-1.88,-0.75,0.37,-2.63,-1.12,-2.88,-2.5,-1,-0.88,-0.12,0.25,1.5,1,0,0.88,1.63,0.63,1.63,13.5,6.75,-15.5,-10.13,1.88,0.774759944
-0.12,-0.12,0.37,0.37,-0.12,0.5,1.12,0.5,-0.63,-2.25,-1.12,-0.25,1.5,-2.13,-0.75,0.12,-2.75,-0.75,-2.88,-2.75,-0.63,-0.75,-0.12,0.75,1.5,0.88,0.37,0.75,1.88,0.75,1.63,1.25,-0.5,-15.25,-4.25,-21.25,0.754070706
-0.12,0.37,0.37,0.37,-0.12,0.37,1.12,0.5,-0.5,-2.38,-1.25,0.12,3.63,-2,-0.5,0.5,-2.63,-1,-2.75,-2.75,-0.63,-0.75,-0.25,1,1,0.88,0.37,0.88,1.75,0.75,1.37,8.38,-4.5,-0.37,-5,-15.13,0.740625588
-0.12,-0.5,0.5,0.37,-0.12,0.37,1,0.5,-0.5,-2.38,-1.25,-0.12,2.38,-1.63,-0.5,0,-2.5,-0.88,-3,-2.75,-0.5,-0.88,0.37,0.75,0.88,1.37,0.5,0.75,2.13,0.63,1.37,4.88,-10.25,-0.37,-33.5,-10,0.733405029
-0.12,-0.63,0.37,0.37,-0.12,0.5,1,0.63,-0.5,-2.38,-1.37,0.25,3.25,-1.63,-0.5,-0.12,-2.5,-1,-3.13,-2.5,-0.5,-1,0.12,0.63,0.63,1.37,0.37,0.75,2.13,0.37,1.25,-10,-9.13,4.88,-15.63,-4.75,0.730745918
-0.12,-0.5,0.37,0.37,-0.12,0.37,0.88,0.5,-0.5,-2.25,-1.25,0.5,-0.37,-1.63,-0.5,-6.88,-2.63,-1.12,-3,-2.38,-0.63,-0.75,0.12,0.25,1.37,1.25,0.37,1.25,2,0.37,1.5,-9.75,-4.38,-29.37,-14.75,27.12,0.73054084
-0.12,-0.5,0.37,0.5,0,0.37,1,0.63,-0.37,-2.13,-1,0.37,0.88,-1.63,-0.63,-4.38,-2.5,-1.25,-2.88,-2.5,-0.63,-0.37,0,0,1.25,1.25,0.12,1.25,1.63,0,1.37,-9.88,0.75,-25.87,-4.13,10.88,0.730828677
-0.12,-0.37,0.37,0.5,-0.12,0.5,1,0.63,-0.5,-2.13,-1,0.75,0.63,-1.75,-0.75,-4.63,-2.88,-1.25,-2.75,-2.5,-0.63,-0.5,-0.37,0.12,1.25,1.37,1,1,1.5,0.37,1.37,-9.88,-16.62,-14.13,26.37,4.88,0.730383884
-0.12,-0.37,0.37,0.5,0,0.37,1.12,0.63,-0.37,-2.13,-1.12,-0.12,1.25,-1.63,-0.5,-3.38,-2.88,-1.12,-2.88,-2.75,-0.12,-0.75,-0.5,0.5,1.12,1.12,0.88,0.88,1.12,0.5,1.5,5.13,-4.88,1,10.5,-5,0.729130564
-0.12,-0.63,0.37,0.37,-0.25,0.37,1,0.63,-0.5,-2.25,-0.37,0,1.5,-1.63,-0.37,7,-2.75,-1.12,-2.88,-2.75,-0.37,-1,-0.5,0.5,1.25,1.75,0.75,0.63,1.37,0.5,1.5,-12.13,-4.63,31.62,6.88,-10.25,0.728442928
-0.12,-0.75,0.5,0.37,-0.12,0.5,1,0.75,-0.37,-2.38,-0.88,0,1.63,-1.5,-0.5,-0.12,-2.75,-1.12,-2.88,-2.13,-0.5,-1.12,0.12,0.5,1,1.88,0.5,0.37,1.75,0.25,1.5,-15.5,-3.63,25.62,-0.63,-0.25,0.731079355
-0.12,-0.63,0.37,0.37,-0.12,0.5,1,0.5,-0.25,-2.25,-1.25,0.12,0.5,-1.5,-0.5,5.25,-2.75,-1.12,-2.75,-2.13,-0.5,-1.12,-0.25,0.63,1.63,1.88,0,0.63,1.75,0.5,1.63,-4.75,13.13,14.88,-11,0.75,0.740933575
0,-0.37,0.37,0.25,-0.12,0.25,1.25,1,-0.37,-2.38,-1.12,0.12,0.75,-1.75,-0.63,-1,-2.63,-1.12,-2.5,-2.38,-0.88,-0.88,0,0.37,1.75,1.63,-0.12,0.75,1.75,0.37,1.63,-3.75,29.75,4.5,-9.75,-5.13,0.761992868
-0.12,-0.12,0.37,0.37,0,0.5,1.25,0.63,-0.63,-2.38,-1.12,0,0.5,-1.63,-0.75,-0.37,-2.63,-1.12,-2.5,-2.13,-1.25,-0.63,-0.12,0.37,1.63,1.25,-0.12,0.88,1.88,0.37,1.63,11.88,7,-11,0.12,5.25,0.796142558
-0.12,0.12,0.37,0.37,0,0.37,1,0.63,-0.5,-2.38,-1.25,0.12,1.37,-1.75,-0.75,0,-2.88,-1.12,-2.88,-2.75,-0.88,-0.75,-0.37,0.63,1.5,0.88,0.37,0.88,1.75,0.75,1.5,33.25,4.5,-15.5,-4.38,-17.37,0.841336948
-0.12,0.5,0.37,0.37,-0.12,0.63,1.25,0.5,-0.5,-2.38,-1.25,-0.12,1.75,-1.75,-0.63,0.5,-2.75,-1,-2.88,-2.88,-0.5,-0.88,-0.12,0.63,1.25,0.88,0.5,0.75,1.63,0.88,1.37,5.13,-5,-13.88,-3.88,-20.12,0.892365556
-0.12,-0.25,0.37,0.37,-0.12,0.37,1.12,0.5,-0.5,-2.25,-1.25,0.12,2.38,-1.75,-0.5,-0.25,-2.88,-0.63,-3,-2.75,-0.63,-0.88,-0.12,0.63,1,1.12,0.37,1,2.13,0.75,1.37,4.75,-10.5,-14.75,-18.5,-19.87,0.943640069
-0.12,-0.63,0.37,0.37,0.12,0.5,1,0.5,-0.5,-2.38,-1.37,0.37,1.63,-1.75,-0.63,0.25,-2.5,-1,-3,-2.5,-0.5,-0.88,0.5,0.75,0.63,1.25,0.5,0.75,2.25,0.5,1.25,-5.63,-9.88,-9.63,-20.12,-9.13,0.991344425
-0.12,-0.37,0.37,0.37,-0.12,0.37,1,0.63,-0.5,-2.5,-1.37,0.5,2.38,-1.5,-0.37,-1,-2.5,-1.12,-3,-2.38,-0.63,-0.75,0.12,0.5,1.12,1.37,0.25,1,2.13,0.37,1.25,-10.25,-9.25,-33.88,-11,11,1.033802062
-0.12,-0.37,0.37,0.5,0,0.37,1.12,0.5,-0.5,-2.13,-1.12,0.37,0.12,-1.63,-0.75,-5,-2.63,-1.25,-2.88,-2.5,-0.63,-0.37,0,0,1.37,1.37,0.25,1.25,1.88,0.12,1.5,0.75,0.37,-14.38,-3.5,26.75,1.070888526
