0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-0.12,-4.88,-20,-2.88,30.12,-1,-1.63,-0.75,-0.12,-0.75,-0.25,0.25,0.37,-0.75,0.5,-1.12,-1,0,1.25,-1.88,0.25,-3.75,-2.13,-0.37,-2.88,-2.38,0.75,0.88,-0.5,0,1.5,1.12,0.88,1.25,0.12,-0.12,1.129317948
0,0.63,-8.5,-7.13,27.37,10.13,-1.63,-0.63,-0.12,-0.5,0,0.12,0.37,-0.63,0.25,-1.5,-1.37,0.37,1,-1.75,0.25,-2.5,-2,-0.37,-2.88,-2.25,0.75,0.88,-0.63,0,1.5,1.25,0.88,1.12,0.12,-0.25,1.120479165
0,-5.25,-21.5,-9.5,11.63,4.63,-1.63,-0.75,-0.25,-0.5,-0.12,0.25,0.25,-0.63,0.37,-1.63,-1.12,0,1.25,-1.75,0.37,0.12,-2.13,-0.25,-3,-2.5,0.88,0.37,-0.63,0.25,1.37,1.25,0.63,0.75,0.12,-0.12,1.114503026
0.12,0.63,-15.38,3.25,5.13,-1,-1.63,-0.63,-0.12,-0.63,0,0.25,0.37,-0.75,0.37,-1.37,-0.63,0.12,1.25,-1.63,0.12,15.5,-2.13,-0.12,-3,-2.25,0.75,0.12,-0.5,0.12,1.5,1.88,0.75,0.75,0.5,-0.12,1.112483181
0,-28,-4.25,32.25,4.88,0.75,-1.63,-0.75,-0.12,-0.63,0,0.37,0.25,-0.37,0.37,-1.75,-1.37,0.25,1.12,-1.37,0.25,2.13,-1.88,-0.25,-3,-2.13,0.37,-0.37,-0.25,0.12,1.37,1.88,0.63,0.25,0.63,-0.12,1.114345764
-0.12,-10.25,-4.25,9.5,-5.88,-9.5,-1.63,-0.63,-0.25,-0.75,0.12,0.25,0.12,-0.5,0.25,-1.5,-1.63,0.25,-1,-1.37,-0.12,0,-1.75,-0.12,-3,-2,0,-0.12,-0.25,0,1.75,1.63,0.12,0.63,0.5,0,1.118513378
0.12,-10.63,12.38,6.88,-9.25,-9.5,-1.5,-0.63,-0.25,-0.63,0,0.12,0.5,-0.5,0.25,-1.75,-1.37,0.25,0.37,-1.37,-0.37,0.12,-1.88,-0.25,-2.5,-2.13,-0.12,0,-0.12,-0.25,1.88,1.5,-0.12,1,0.5,-0.12,1.122032325
0.25,-4,30.87,-1,-9.88,0.75,-1.63,-0.75,-0.37,-0.63,0,0.12,0.5,-0.63,0.12,-1.63,-1.37,0,-0.12,-1.75,-0.12,0.37,-1.88,-0.25,-2.38,-2.13,-0.25,0.37,-0.12,0,1.75,0.88,-0.37,1,0.5,0,1.120898034
0.12,13.13,8,-10.5,0.63,8.75,-1.5,-0.75,-0.25,-0.5,0,0.25,0.5,-0.63,0.25,-1.63,-1.5,0.12,2,-1.75,-0.25,0.5,-1.88,0,-2.5,-2.63,0.12,0.5,-0.25,0.37,1.75,0.63,0.37,0.88,0.5,0.25,1.110600208
0.12,26.75,4.63,-15.13,-4.75,-20.37,-1.5,-0.75,-0.25,-0.63,0,0.63,0.37,-0.75,0.12,-1.5,-1.5,-0.12,2.25,-1.88,-0.12,0,-2.13,0,-2.88,-2.63,0.37,0.25,-0.37,0.63,1.12,0.63,0.37,0.75,0.37,0.25,1.087915585
0,4.75,-6.13,0.63,-4,-15.38,-1.75,-0.75,-0.25,-0.63,0,0.5,0.25,-0.75,0.37,-1.75,-1.63,0,1.88,-1.75,0.12,-0.12,-1.75,0.12,-3.13,-2.63,0.5,0.12,-0.25,0.25,1,1.12,0.5,0.88,0.88,0.12,1.053003066
-0.12,4.75,-11.63,-15.75,-23.62,-9,-1.63,-0.75,-0.25,-0.63,0.25,0.5,0.25,-0.63,0.25,-1.5,-1.75,0.63,2.5,-2,0.12,0.25,-1.5,0.25,-3.25,-2.38,0.37,0,0.37,0.37,0.75,1.25,0.37,0.75,1,0,1.009414079
-0.25,-5.75,-10,-10.25,-16.87,-2.88,-1.63,-0.75,-0.25,-0.63,0,0.37,0.25,-0.75,0.25,-1.75,-1.63,0.37,1.75,-1.63,-0.25,-1.37,-1.37,-0.25,-3.13,-2.13,0.25,0,0.12,0.25,1,1.12,0.25,1,1,-0.37,0.961874434
-0.37,-10.25,0.12,-12.88,-15,21.87,-1.63,-0.75,-0.25,-0.5,0.12,0.12,0.25,-0.5,0.25,-1.5,-1.37,0.25,0,-1.63,0,-10.13,-1.75,-0.37,-2.88,-2.25,0.25,0.5,0.12,-0.25,1.5,1.25,0.25,1.5,0.75,-0.37,0.914305144
-0.12,0,0.12,-40.25,-8.25,27,-1.63,-0.75,-0.25,-0.5,0.12,0,0.37,-0.63,0.25,-1.5,-1.37,0.5,0.63,-1.63,-0.12,-9.38,-1.75,-0.5,-2.88,-2.38,0,0.88,0.12,-0.25,1.75,1.25,0.25,1.25,0.25,-0.5,0.869361062
0,-10.25,-0.5,-11.75,3.5,7.75,-1.63,-0.75,-0.25,-0.5,0,0.25,0.37,-0.75,0.25,-1.5,-1,0.5,1,-1.75,0.12,-3.75,-2.13,-0.5,-2.75,-2.5,0.37,0.75,-0.37,-0.37,1.5,1.12,0.88,1.12,0.12,0,0.828946184
0,-9.5,-21.75,-9,27.62,4.38,-1.63,-0.75,-0.25,-0.5,-0.12,0.37,0.37,-0.75,0.5,-1.5,-1.25,0.25,1.37,-2,0.37,0.37,-2.13,-0.25,-2.88,-2.38,0.75,0.5,-0.75,0.12,1.37,1.12,0.88,0.75,0.12,0,0.793943904
-0.12,-4.88,-6.13,1.25,11.75,-5.38,-1.63,-0.75,-0.25,-0.63,0,0,0.37,-0.75,0.5,-1.63,-0.63,0.25,1.75,-1.75,0.25,10.75,-2.13,-0.12,-2.88,-2.5,0.63,0.25,-0.5,0.25,1.37,1.75,0.63,0.63,0.5,0,0.764709786
-0.12,-6.88,-9.63,31.87,6.25,-14.63,-1.63,-0.63,-0.25,-0.63,-0.12,0.25,0.25,-0.37,0.37,-1.63,-1.37,0.25,0.88,-1.63,0,0.25,-2,0,-2.88,-1.88,0.5,-0.12,-0.37,-0.12,1.12,2,0.63,0.25,0.63,0,0.741076377
0,-19.75,-4.13,21,-0.75,0.63,-1.63,-0.75,-0.12,-0.88,0,0.25,0.37,-0.63,0.25,-1.5,-1.5,0.25,-0.25,-1.75,-0.25,0.5,-2,-0.12,-2.88,-1.75,0.37,-0.37,-0.12,0.12,2,1.75,0,0.63,0.63,-0.12,0.722325204
