0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-1,-0.5,-0.5,-0.63,1.12,0.5,-0.12,-0.12,0.25,-0.75,-0.75,0.12,1.12,-1,-0.37,0.12,-1,-0.12,-2,-2.88,-0.25,0.88,-0.12,0.12,1.75,1.12,0.25,1.37,-0.12,-0.12,0.63,17.37,7,-1.12,-5,4.38,1.087902665
-1,-0.37,-0.37,-0.37,1.12,0.5,-0.12,-0.25,0.25,-0.75,-0.88,0,1,-1,-0.12,0.12,-1,0,-2,-3.13,0.12,0.88,-0.12,0.25,1.75,0.88,0.5,1.25,-0.12,0,0.5,26.5,-0.25,-15.25,-0.75,-21.37,1.064780269
-1,-0.12,-0.37,-0.37,1.12,0.5,-0.25,-0.37,0.37,-0.63,-0.75,-0.12,4.13,-1,0,0.12,-1.12,0.12,-2.25,-3,0.37,0.5,-0.5,0.5,1.5,0.88,0.63,1.25,-0.12,-0.12,0.5,6.38,-5.75,-14.63,-4,-16.5,1.044257041
-1,-0.63,-0.37,-0.37,1.12,0.63,-0.25,-0.25,0.37,-0.75,-0.75,0.25,3.13,-0.75,0.12,-0.12,-0.88,0,-2.38,-3.13,0.37,0.88,-0.12,0.5,1.5,1.5,0.63,1.12,0.25,-0.25,0.5,-1.88,-10.13,-14.75,-28.87,-14.13,1.025477305
-1,-0.63,-0.37,-0.5,1.12,0.63,-0.37,-0.25,0.5,-0.75,-0.88,0.37,3.38,-0.88,0.12,0.37,-0.75,0,-2.5,-2.75,0.25,0.75,0.25,0.37,1.12,1.37,0.63,1.25,0.25,-0.25,0.37,-10,-9.88,0.12,-16.37,-3.13,1.009583645
-1,-0.63,-0.5,-0.5,1.12,0.5,-0.25,-0.25,0.37,-0.75,-1,0.37,1.88,-1,0,-1.5,-0.63,-0.12,-2.38,-2.88,0,1,0.12,0.12,1.5,1.5,0.63,1.5,0.12,-0.37,0.5,-10.63,-9.63,-11.38,-9.75,22.25,0.996194107
-1,-0.63,-0.37,-0.37,1.25,0.37,-0.37,-0.25,0.37,-0.63,-0.75,0.25,0.63,-0.88,-0.12,-4.88,-0.75,-0.37,-2.25,-2.75,0.12,1.12,-0.12,-0.12,1.63,1.25,0.63,1.75,0.12,-0.63,0.5,-10,0.75,-36,-5.38,20.62,0.983802592
-1,-0.63,-0.37,-0.25,1.12,0.37,-0.25,-0.25,0.5,-0.63,-0.63,0.37,1.12,-1,0,-5.13,-1,-0.37,-2.13,-2.88,0.25,1.5,-0.25,-0.5,1.63,1.25,0.75,1.5,-0.37,-0.63,0.5,-10.5,-3,-15.88,26.12,6.13,0.969442593
-1,-0.63,-0.37,-0.37,1.12,0.63,-0.12,-0.12,0.5,-0.63,-0.75,0.12,1.5,-0.88,0,-8.38,-1.12,-0.12,-2.38,-2.88,0.63,1.12,-0.37,0.12,1.63,1.25,1,1.5,-0.37,-0.37,0.5,0.75,-15.13,-3,11.75,-0.63,0.949433596
-1,-0.5,-0.37,-0.37,0.88,0.5,-0.25,-0.37,0.5,-0.63,-0.5,0.12,1.88,-1,0.25,1.88,-1.12,0,-2.25,-2.88,0.63,1,-0.5,0,1.63,1.5,1,1,-0.37,-0.12,0.5,-2.63,-9.5,18.37,6.63,-9.13,0.921332729
-1,-0.88,-0.37,-0.5,1,0.63,-0.25,-0.25,0.37,-0.88,-0.5,0.25,1.37,-0.63,0.12,6.25,-0.88,0,-2.25,-2.63,0.37,0.63,-0.37,0.25,1.5,1.75,0.75,1,0,-0.37,0.5,-14.88,-9.25,38.63,4,0,0.885316962
-1,-0.88,-0.37,-0.5,1.25,0.5,-0.25,-0.25,0.5,-0.75,-0.75,0.12,1.25,-0.63,0.12,0.12,-0.88,-0.25,-2.25,-2.5,0.25,0.63,-0.37,0.12,1.63,1.63,0.63,0.88,0,-0.25,0.5,-15.25,-8.38,8.5,-1.12,-10,0.844200788
-1,-0.63,-0.37,-0.5,1,0.37,-0.37,0,0.37,-0.75,-0.88,0.12,-0.25,-0.63,-0.25,0.25,-0.88,-0.25,-2.25,-2.63,0,0.5,0,0.12,2,1.63,0.5,1.12,0,-0.37,0.63,-9.38,12.63,5.75,-10.88,-9.25,0.801962439
-1,-0.5,-0.37,-0.5,0.88,0.37,-0.12,-0.12,0.37,-0.88,-0.75,0.12,0.88,-0.88,-0.37,-0.5,-0.88,-0.25,-1.88,-2.5,-0.12,0.88,-0.25,0,2,1.37,0.12,1.25,-0.12,-0.37,0.88,-3.75,6.63,-10.75,-9.25,1.75,0.762194301
-1,-0.25,-0.63,-0.37,1.12,0.5,-0.25,-0.25,0.25,-0.75,-0.75,0.12,1.37,-1,-0.12,-0.37,-1,0,-2,-2.88,-0.12,0.63,-0.12,0,2,1.12,0.5,1.25,-0.12,-0.37,0.63,13.13,5.25,0.12,-9.5,4.5,0.727520494
-1,-0.37,-0.37,-0.37,1.12,0.5,-0.12,-0.25,0.37,-0.75,-0.88,0,1.63,-1,-0.37,0.37,-1.12,0,-2.13,-2.88,0.25,0.88,-0.12,0.63,1.75,1,0.63,1.37,-0.12,0,0.5,25.62,4.38,-20.5,0.5,-22.37,0.69970604
-1,-0.12,-0.37,-0.37,1.12,0.63,-0.25,-0.25,0.37,-0.63,-0.88,0,2.25,-1.12,0,0.25,-0.88,0,-2.25,-3,0.37,1,-0.25,0.63,1.37,1,0.63,1.25,-0.12,0,0.37,5.75,-5,-13.63,0.37,-15.13,0.680309187
-1,-0.63,-0.37,-0.37,1.12,0.63,-0.25,-0.25,0.5,-0.75,-0.75,0,2.25,-1,0,-0.12,-0.88,0.12,-2.38,-3,0.37,0.88,0,0.25,1.25,1.25,0.63,1.25,0.37,-0.12,0.37,3.75,-10.13,0.12,-23.25,-9.25,0.670021747
-1,-0.63,-0.37,-0.5,1.12,0.63,-0.37,-0.25,0.37,-0.75,-0.88,0.25,2.75,-0.75,-0.12,0.12,-1,0.25,-2.38,-2.88,0.25,0.88,0.5,0.25,1,1.37,0.5,1.25,0.25,-0.25,0.37,-5.63,-9.38,-9.5,-10.88,-3.75,0.668585411
-1,-0.63,-0.37,-0.5,1.12,0.5,-0.37,-0.25,0.37,-0.88,-0.63,0.37,1.5,-0.88,0,-1.75,-0.63,0,-2.38,-2.75,0.12,0.75,0.12,0.12,1.37,1.25,0.63,1.5,0.25,-0.5,0.5,-11.38,-10,-13,-19.12,26.75,0.675492092
-1,-0.5,-0.37,-0.37,1.12,0.25,-0.37,-0.25,0.37,-0.63,-0.75,0.12,0.63,-1,0,-4.5,-0.63,-0.25,-2.25,-2.88,0.25,1.25,0,-0.25,1.63,1.25,0.5,1.63,0,-0.75,0.37,-9.63,0.75,-35.63,-7.63,21.87,0.689397463
-1,-0.5,-0.37,-0.37,1.12,0.37,-0.25,-0.25,0.25,-0.5,-0.5,0.37,1,-0.88,0,-3.88,-1,-0.37,-2,-2.75,0.12,1.25,-0.25,-0.5,1.75,1.25,0.63,1.37,-0.25,-0.63,0.5,-9.63,-1.88,-9.5,8.75,7.75,0.709168452
-1,-0.63,-0.37,-0.37,1.12,0.5,-0.25,-0.25,0.37,-0.63,-0.75,0.37,1.25,-0.88,0.12,-3.88,-1.12,0,-2,-3,0.75,1,-0.37,0.25,1.75,1.25,1.12,1.5,-0.25,-0.25,0.5,-5.13,-16.12,-4.63,30.75,-0.25,0.733178384
-1,-0.5,-0.37,-0.25,0.88,0.5,-0.25,-0.25,0.5,-0.63,-0.37,0,1.63,-0.75,0,1.12,-1.12,0,-2.25,-2.88,0.63,0.75,-0.63,0.12,1.5,1.37,0.88,1.12,-0.5,-0.37,0.63,-1.25,-11.25,7.5,6.75,-5,0.760014839
-1,-0.88,-0.25,-0.63,1,0.5,-0.37,-0.12,0.37,-0.75,-0.25,0.37,1.5,-0.88,0.25,5.88,-1,0,-2.25,-2.63,0.5,0.37,-0.37,0.12,1.5,1.75,0.88,1,0,-0.25,0.5,-18.5,-3.88,32.75,4.13,-9.63,0.788938273
-1,-0.75,-0.37,-0.5,1.12,0.5,-0.25,0,0.37,-0.88,-0.63,0.37,1.37,-0.5,0,4.75,-0.88,-0.12,-2.38,-2.63,0.5,0.5,-0.25,0.25,1.5,1.75,0.75,0.75,0,-0.37,0.37,-18.75,-3,3.38,-5.5,0.37,0.820316871
-1,-0.5,-0.37,-0.37,1.12,0.5,-0.37,-0.12,0.37,-0.75,-0.75,0.25,0.12,-0.63,-0.12,0.37,-0.88,-0.12,-2,-2.5,0,0.5,0,0.12,2,1.63,0.25,1.12,0.12,-0.37,0.63,-10.75,27.37,2.75,-15.75,0.75,0.855533045
-1,-0.63,-0.63,-0.5,1.12,0.5,-0.25,0,0.25,-0.75,-0.75,0.12,0.88,-0.75,-0.12,-0.25,-1,-0.12,-1.75,-2.63,-0.12,1,-0.12,0,2,1.37,0.12,1.25,0,-0.37,0.63,-9.25,14.5,0.12,-9.88,0.37,0.895830009
-0.88,-0.25,-0.5,-0.37,1.12,0.5,-0.25,-0.25,0.37,-0.75,-0.63,0.12,0.5,-1,0,-0.12,-1,-0.25,-1.75,-3,-0.12,0.88,-0.37,0,1.88,1.12,0.25,1.25,0,-0.25,0.63,13.38,5.63,-15.75,-4.38,3.75,0.940615209
-1,-0.25,-0.5,-0.37,1.12,0.75,-0.25,-0.25,0.37,-0.63,-0.88,0,1.63,-1,0.12,0,-1,0.12,-1.88,-2.75,0.12,0.88,-0.12,0.37,1.63,0.88,0.5,1.37,0,-0.12,0.63,30.25,-0.25,-20.5,-5.13,-17.5,0.986824542
